tier,namespace,type,member,wpf_sig
1,System.Windows,UIElement3D,PreviewStylusOutOfRange,public event System.Windows.Input.StylusEventHandler PreviewStylusOutOfRange
1,System.Windows,UIElement3D,PreviewStylusSystemGesture,public event System.Windows.Input.StylusSystemGestureEventHandler PreviewStylusSystemGesture
1,System.Windows,UIElement3D,PreviewStylusUp,public event System.Windows.Input.StylusEventHandler PreviewStylusUp
1,System.Windows,UIElement3D,PreviewTextInput,public event System.Windows.Input.TextCompositionEventHandler PreviewTextInput
1,System.Windows,UIElement3D,PreviewTouchDown,public event System.EventHandler<System.Windows.Input.TouchEventArgs> PreviewTouchDown
1,System.Windows,UIElement3D,PreviewTouchMove,public event System.EventHandler<System.Windows.Input.TouchEventArgs> PreviewTouchMove
1,System.Windows,UIElement3D,PreviewTouchUp,public event System.EventHandler<System.Windows.Input.TouchEventArgs> PreviewTouchUp
1,System.Windows,UIElement3D,QueryContinueDrag,public event System.Windows.QueryContinueDragEventHandler QueryContinueDrag
1,System.Windows,UIElement3D,QueryCursor,public event System.Windows.Input.QueryCursorEventHandler QueryCursor
1,System.Windows,UIElement3D,StylusButtonDown,public event System.Windows.Input.StylusButtonEventHandler StylusButtonDown
1,System.Windows,UIElement3D,StylusButtonUp,public event System.Windows.Input.StylusButtonEventHandler StylusButtonUp
1,System.Windows,UIElement3D,StylusDown,public event System.Windows.Input.StylusDownEventHandler StylusDown
1,System.Windows,UIElement3D,StylusEnter,public event System.Windows.Input.StylusEventHandler StylusEnter
1,System.Windows,UIElement3D,StylusInAirMove,public event System.Windows.Input.StylusEventHandler StylusInAirMove
1,System.Windows,UIElement3D,StylusInRange,public event System.Windows.Input.StylusEventHandler StylusInRange
1,System.Windows,UIElement3D,StylusLeave,public event System.Windows.Input.StylusEventHandler StylusLeave
1,System.Windows,UIElement3D,StylusMove,public event System.Windows.Input.StylusEventHandler StylusMove
1,System.Windows,UIElement3D,StylusOutOfRange,public event System.Windows.Input.StylusEventHandler StylusOutOfRange
1,System.Windows,UIElement3D,StylusSystemGesture,public event System.Windows.Input.StylusSystemGestureEventHandler StylusSystemGesture
1,System.Windows,UIElement3D,StylusUp,public event System.Windows.Input.StylusEventHandler StylusUp
1,System.Windows,UIElement3D,TextInput,public event System.Windows.Input.TextCompositionEventHandler TextInput
1,System.Windows,UIElement3D,TouchDown,public event System.EventHandler<System.Windows.Input.TouchEventArgs> TouchDown
1,System.Windows,UIElement3D,TouchEnter,public event System.EventHandler<System.Windows.Input.TouchEventArgs> TouchEnter
1,System.Windows,UIElement3D,TouchLeave,public event System.EventHandler<System.Windows.Input.TouchEventArgs> TouchLeave
1,System.Windows,UIElement3D,TouchMove,public event System.EventHandler<System.Windows.Input.TouchEventArgs> TouchMove
1,System.Windows,UIElement3D,TouchUp,public event System.EventHandler<System.Windows.Input.TouchEventArgs> TouchUp
1,System.Windows,VisualStateGroup,CurrentStateChanged,public event System.EventHandler<System.Windows.VisualStateChangedEventArgs> CurrentStateChanged
1,System.Windows,VisualStateGroup,CurrentStateChanging,public event System.EventHandler<System.Windows.VisualStateChangedEventArgs> CurrentStateChanging
1,System.Windows.Controls,Calendar,DisplayModeChanged,public event System.EventHandler<System.Windows.Controls.CalendarModeChangedEventArgs> DisplayModeChanged;
1,System.Windows.Controls,Calendar,SelectedDatesChanged,public event System.EventHandler<System.Windows.Controls.SelectionChangedEventArgs> SelectedDatesChanged;
1,System.Windows.Controls,Calendar,SelectionModeChanged,public event System.EventHandler<System.EventArgs> SelectionModeChanged;
1,System.Windows.Controls,CalendarDateRange,PropertyChanged,public event System.ComponentModel.PropertyChangedEventHandler PropertyChanged;
1,System.Windows.Controls,DataGrid,AddingNewItem,public event System.EventHandler<System.Windows.Controls.AddingNewItemEventArgs> AddingNewItem;
1,System.Windows.Controls,DataGrid,ColumnHeaderDragCompleted,public event System.EventHandler<System.Windows.Controls.Primitives.DragCompletedEventArgs> ColumnHeaderDragCompleted;
1,System.Windows.Controls,DataGrid,ColumnHeaderDragDelta,public event System.EventHandler<System.Windows.Controls.Primitives.DragDeltaEventArgs> ColumnHeaderDragDelta;
1,System.Windows.Controls,DataGrid,ColumnHeaderDragStarted,public event System.EventHandler<System.Windows.Controls.Primitives.DragStartedEventArgs> ColumnHeaderDragStarted;
1,System.Windows.Controls,DataGrid,CopyingRowClipboardContent,public event System.EventHandler<System.Windows.Controls.DataGridRowClipboardEventArgs> CopyingRowClipboardContent;
1,System.Windows.Controls,DataGrid,CurrentCellChanged,public event System.EventHandler<System.EventArgs> CurrentCellChanged;
1,System.Windows.Controls,DataGrid,InitializingNewItem,public event System.Windows.Controls.InitializingNewItemEventHandler InitializingNewItem;
1,System.Windows.Controls,DataGrid,LoadingRow,public event System.EventHandler<System.Windows.Controls.DataGridRowEventArgs> LoadingRow;
1,System.Windows.Controls,DataGrid,LoadingRowDetails,public event System.EventHandler<System.Windows.Controls.DataGridRowDetailsEventArgs> LoadingRowDetails;
1,System.Windows.Controls,DataGrid,RowDetailsVisibilityChanged,public event System.EventHandler<System.Windows.Controls.DataGridRowDetailsEventArgs> RowDetailsVisibilityChanged;
1,System.Windows.Controls,DataGrid,RowEditEnding,public event System.EventHandler<System.Windows.Controls.DataGridRowEditEndingEventArgs> RowEditEnding;
1,System.Windows.Controls,DataGrid,SelectedCellsChanged,public event System.Windows.Controls.SelectedCellsChangedEventHandler SelectedCellsChanged;
1,System.Windows.Controls,DataGrid,UnloadingRow,public event System.EventHandler<System.Windows.Controls.DataGridRowEventArgs> UnloadingRow;
1,System.Windows.Controls,DataGrid,UnloadingRowDetails,public event System.EventHandler<System.Windows.Controls.DataGridRowDetailsEventArgs> UnloadingRowDetails;
1,System.Windows.Controls,DataGridCell,Selected,public event System.Windows.RoutedEventHandler Selected;
1,System.Windows.Controls,DataGridCell,Unselected,public event System.Windows.RoutedEventHandler Unselected;
1,System.Windows.Controls,DataGridColumn,CopyingCellClipboardContent,public event System.EventHandler<System.Windows.Controls.DataGridCellClipboardEventArgs> CopyingCellClipboardContent
1,System.Windows.Controls,DataGridColumn,PastingCellClipboardContent,public event System.EventHandler<System.Windows.Controls.DataGridCellClipboardEventArgs> PastingCellClipboardContent
1,System.Windows.Controls,DataGridRow,Selected,public event System.Windows.RoutedEventHandler Selected
1,System.Windows.Controls,DataGridRow,Unselected,public event System.Windows.RoutedEventHandler Unselected
1,System.Windows.Controls,DatePicker,DateValidationError,public event System.EventHandler<System.Windows.Controls.DatePickerDateValidationErrorEventArgs> DateValidationError
1,System.Windows.Controls,Frame,ContentRendered,public event System.EventHandler ContentRendered;
1,System.Windows.Controls,Frame,FragmentNavigation,public event System.Windows.Navigation.FragmentNavigationEventHandler FragmentNavigation;
1,System.Windows.Controls,Frame,LoadCompleted,public event System.Windows.Navigation.LoadCompletedEventHandler LoadCompleted;
1,System.Windows.Controls,Frame,NavigationFailed,public event System.Windows.Navigation.NavigationFailedEventHandler NavigationFailed;
1,System.Windows.Controls,Frame,NavigationProgress,public event System.Windows.Navigation.NavigationProgressEventHandler NavigationProgress;
1,System.Windows.Controls,Frame,NavigationStopped,public event System.Windows.Navigation.NavigationStoppedEventHandler NavigationStopped;
1,System.Windows.Controls,GridViewColumn,INotifyPropertyChanged.PropertyChanged,event System.ComponentModel.PropertyChangedEventHandler System.ComponentModel.INotifyPropertyChanged.PropertyChanged
1,System.Windows.Controls,GroupStyle,INotifyPropertyChanged.PropertyChanged,event System.ComponentModel.PropertyChangedEventHandler System.ComponentModel.INotifyPropertyChanged.PropertyChanged
1,System.Windows.Controls,GroupStyle,PropertyChanged,protected virtual event System.ComponentModel.PropertyChangedEventHandler PropertyChanged
1,System.Windows.Controls,Image,DpiChanged,public event System.Windows.DpiChangedEventHandler DpiChanged
1,System.Windows.Controls,Image,ImageFailed,public event System.EventHandler<System.Windows.ExceptionRoutedEventArgs> ImageFailed
1,System.Windows.Controls,InkCanvas,ActiveEditingModeChanged,public event System.Windows.RoutedEventHandler ActiveEditingModeChanged
1,System.Windows.Controls,InkCanvas,DefaultDrawingAttributesReplaced,public event System.Windows.Ink.DrawingAttributesReplacedEventHandler DefaultDrawingAttributesReplaced
1,System.Windows.Controls,InkCanvas,EditingModeInvertedChanged,public event System.Windows.RoutedEventHandler EditingModeInvertedChanged
1,System.Windows.Controls,InkCanvas,Gesture,public event System.Windows.Controls.InkCanvasGestureEventHandler Gesture
1,System.Windows.Controls,InkCanvas,SelectionChanged,public event System.EventHandler SelectionChanged
1,System.Windows.Controls,InkCanvas,SelectionChanging,public event System.Windows.Controls.InkCanvasSelectionChangingEventHandler SelectionChanging
1,System.Windows.Controls,InkCanvas,SelectionMoved,public event System.EventHandler SelectionMoved
1,System.Windows.Controls,InkCanvas,SelectionMoving,public event System.Windows.Controls.InkCanvasSelectionEditingEventHandler SelectionMoving
1,System.Windows.Controls,InkCanvas,SelectionResized,public event System.EventHandler SelectionResized
1,System.Windows.Controls,InkCanvas,SelectionResizing,public event System.Windows.Controls.InkCanvasSelectionEditingEventHandler SelectionResizing
1,System.Windows.Controls,InkCanvas,StrokeErased,public event System.Windows.RoutedEventHandler StrokeErased
1,System.Windows.Controls,InkCanvas,StrokesReplaced,public event System.Windows.Controls.InkCanvasStrokesReplacedEventHandler StrokesReplaced
1,System.Windows.Controls,ListBoxItem,Selected,public event System.Windows.RoutedEventHandler Selected
1,System.Windows.Controls,ListBoxItem,Unselected,public event System.Windows.RoutedEventHandler Unselected
1,System.Windows.Controls,TreeViewItem,Selected,public event System.Windows.RoutedEventHandler Selected
1,System.Windows.Controls,TreeViewItem,Unselected,public event System.Windows.RoutedEventHandler Unselected
1,System.Windows.Controls.Primitives,DocumentPageView,PageConnected,public event System.EventHandler PageConnected
1,System.Windows.Controls.Primitives,DocumentPageView,PageDisconnected,public event System.EventHandler PageDisconnected
1,System.Windows.Controls.Primitives,DocumentViewerBase,PageViewsChanged,public event System.EventHandler PageViewsChanged
1,System.Windows.Controls.Primitives,TextBoxBase,SelectionChanged,public event System.Windows.RoutedEventHandler SelectionChanged
1,System.Windows.Controls.Primitives,TextBoxBase,TextChanged,public event System.Windows.Controls.TextChangedEventHandler TextChanged
2,System.Windows.Data,BindingOperations,CollectionRegistering,public static event System.EventHandler<System.Windows.Data.CollectionRegisteringEventArgs> CollectionRegistering;
2,System.Windows.Data,BindingOperations,CollectionViewRegistering,public static event System.EventHandler<System.Windows.Data.CollectionViewRegisteringEventArgs> CollectionViewRegistering;
2,System.Windows.Documents,DocumentPage,PageDestroyed,public event System.EventHandler PageDestroyed
2,System.Windows.Documents,DocumentReferenceCollection,CollectionChanged,public event System.Collections.Specialized.NotifyCollectionChangedEventHandler CollectionChanged
2,System.Windows.Documents,Hyperlink,RequestNavigate,public event System.Windows.Navigation.RequestNavigateEventHandler RequestNavigate
2,System.Windows.Documents,PageContent,GetPageRootCompleted,public event System.Windows.Documents.GetPageRootCompletedEventHandler GetPageRootCompleted
2,System.Windows.Input,InputManager,HitTestInvalidatedAsync,public event System.EventHandler HitTestInvalidatedAsync
2,System.Windows.Input,InputMethod,StateChanged,public event System.Windows.Input.InputMethodStateChangedEventHandler StateChanged
2,System.Windows.Input,Touch,FrameReported,public static event System.Windows.Input.TouchFrameEventHandler FrameReported
2,System.Windows.Input,TouchDevice,Activated,public event System.EventHandler Activated
2,System.Windows.Input,TouchDevice,Deactivated,public event System.EventHandler Deactivated
2,System.Windows.Input,TouchDevice,Updated,public event System.EventHandler Updated
2,System.Windows.Markup,XamlReader,LoadCompleted,public event System.ComponentModel.AsyncCompletedEventHandler LoadCompleted
2,System.Windows.Media,MediaPlayer,BufferingEnded,public event System.EventHandler BufferingEnded
2,System.Windows.Media,MediaPlayer,BufferingStarted,public event System.EventHandler BufferingStarted
2,System.Windows.Media,MediaPlayer,ScriptCommand,public event System.EventHandler<System.Windows.Media.MediaScriptCommandEventArgs> ScriptCommand
2,System.Windows.Media.Animation,Clock,RemoveRequested,public event System.EventHandler RemoveRequested
2,System.Windows.Media.Animation,Timeline,CurrentGlobalSpeedInvalidated,public event System.EventHandler CurrentGlobalSpeedInvalidated
2,System.Windows.Media.Animation,Timeline,CurrentStateInvalidated,public event System.EventHandler CurrentStateInvalidated
2,System.Windows.Media.Animation,Timeline,CurrentTimeInvalidated,public event System.EventHandler CurrentTimeInvalidated
2,System.Windows.Media.Animation,Timeline,RemoveRequested,public event System.EventHandler RemoveRequested
2,System.Windows.Media.Imaging,BitmapDecoder,DownloadCompleted,public virtual event System.EventHandler DownloadCompleted
2,System.Windows.Media.Imaging,BitmapDecoder,DownloadFailed,public virtual event System.EventHandler<System.Windows.Media.ExceptionEventArgs> DownloadFailed
2,System.Windows.Media.Imaging,BitmapDecoder,DownloadProgress,public virtual event System.EventHandler<System.Windows.Media.Imaging.DownloadProgressEventArgs> DownloadProgress
2,System.Windows.Media.Imaging,BitmapSource,DecodeFailed,public virtual event System.EventHandler<System.Windows.Media.ExceptionEventArgs> DecodeFailed
2,System.Windows.Media.Imaging,BitmapSource,DownloadCompleted,public virtual event System.EventHandler DownloadCompleted
2,System.Windows.Media.Imaging,BitmapSource,DownloadFailed,public virtual event System.EventHandler<System.Windows.Media.ExceptionEventArgs> DownloadFailed
2,System.Windows.Media.Imaging,BitmapSource,DownloadProgress,public virtual event System.EventHandler<System.Windows.Media.Imaging.DownloadProgressEventArgs> DownloadProgress
2,System.Windows.Threading,DispatcherHooks,DispatcherInactive,public event System.EventHandler DispatcherInactive
2,System.Windows.Threading,DispatcherHooks,OperationStarted,public event System.Windows.Threading.DispatcherHookEventHandler OperationStarted
3,System.Windows.Annotations.Storage,AnnotationStore,AnchorChanged,public event AnnotationResourceChangedEventHandler AnchorChanged
3,System.Windows.Annotations.Storage,AnnotationStore,AuthorChanged,public event AnnotationAuthorChangedEventHandler AuthorChanged
3,System.Windows.Annotations.Storage,AnnotationStore,CargoChanged,public event AnnotationResourceChangedEventHandler CargoChanged
3,System.Windows.Diagnostics,BindingDiagnostics,BindingFailed,public static event System.EventHandler<System.Windows.Diagnostics.BindingFailedEventArgs> BindingFailed
3,System.Windows.Ink,DrawingAttributes,PropertyDataChanged,public event System.Windows.Ink.PropertyDataChangedEventHandler PropertyDataChanged
3,System.Windows.Ink,Stroke,DrawingAttributesReplaced,public event System.Windows.Ink.DrawingAttributesReplacedEventHandler DrawingAttributesReplaced
3,System.Windows.Ink,Stroke,PropertyDataChanged,public event System.Windows.Ink.PropertyDataChangedEventHandler PropertyDataChanged
3,System.Windows.Ink,Stroke,StylusPointsReplaced,public event System.Windows.Ink.StylusPointsReplacedEventHandler StylusPointsReplaced
3,System.Windows.Ink,StrokeCollection,PropertyDataChanged,public event System.Windows.Ink.PropertyDataChangedEventHandler PropertyDataChanged
3,System.Windows.Interop,HwndHost,DpiChanged,public event System.Windows.DpiChangedEventHandler DpiChanged
3,System.Windows.Interop,HwndHost,MessageHook,public event System.Windows.Interop.HwndSourceHook MessageHook
3,System.Windows.Interop,HwndSource,AutoResized,public event System.Windows.AutoResizedEventHandler AutoResized
3,System.Windows.Interop,HwndSource,DpiChanged,public event System.Windows.HwndDpiChangedEventHandler DpiChanged
3,System.Windows.Interop,HwndSource,SizeToContentChanged,public event System.EventHandler SizeToContentChanged
