tier,namespace,type,member,wpf_sig
1,System.Windows,Application,FindResource,public object FindResource(object resourceKey)
1,System.Windows,Application,GetContentStream,public static System.Windows.Resources.StreamResourceInfo GetContentStream(System.Uri uriContent)
1,System.Windows,Application,GetCookie,public static string GetCookie(System.Uri uri)
1,System.Windows,Application,GetRemoteStream,public static System.Windows.Resources.StreamResourceInfo GetRemoteStream(System.Uri uriRemote)
1,System.Windows,Application,GetResourceStream,public static System.Windows.Resources.StreamResourceInfo GetResourceStream(System.Uri uriResource)
1,System.Windows,Application,LoadComponent,"public static void LoadComponent(object component, System.Uri resourceLocator)"
1,System.Windows,Application,LoadComponent,public static object LoadComponent(System.Uri resourceLocator)
1,System.Windows,Application,OnActivated,protected virtual void OnActivated(System.EventArgs e)
1,System.Windows,Application,OnDeactivated,protected virtual void OnDeactivated(System.EventArgs e)
1,System.Windows,Application,OnFragmentNavigation,protected virtual void OnFragmentNavigation(System.Windows.Navigation.FragmentNavigationEventArgs e)
1,System.Windows,Application,OnLoadCompleted,protected virtual void OnLoadCompleted(System.Windows.Navigation.NavigationEventArgs e)
1,System.Windows,Application,OnNavigated,protected virtual void OnNavigated(System.Windows.Navigation.NavigationEventArgs e)
1,System.Windows,Application,OnNavigating,protected virtual void OnNavigating(System.Windows.Navigation.NavigatingCancelEventArgs e)
1,System.Windows,Application,OnNavigationFailed,protected virtual void OnNavigationFailed(System.Windows.Navigation.NavigationFailedEventArgs e)
1,System.Windows,Application,OnNavigationProgress,protected virtual void OnNavigationProgress(System.Windows.Navigation.NavigationProgressEventArgs e)
1,System.Windows,Application,OnNavigationStopped,protected virtual void OnNavigationStopped(System.Windows.Navigation.NavigationEventArgs e)
1,System.Windows,Application,SetCookie,"public static void SetCookie(System.Uri uri, string value)"
1,System.Windows,Application,TryFindResource,public object TryFindResource(object resourceKey)
1,System.Windows,Clipboard,ContainsAudio,public static bool ContainsAudio()
1,System.Windows,Clipboard,ContainsData,public static bool ContainsData(string format)
1,System.Windows,Clipboard,ContainsText,public static bool ContainsText(System.Windows.TextDataFormat format)
1,System.Windows,Clipboard,Flush,public static void Flush()
1,System.Windows,Clipboard,GetAudioStream,public static System.IO.Stream? GetAudioStream()
1,System.Windows,Clipboard,GetData,public static object? GetData(string format)
1,System.Windows,Clipboard,GetText,public static string GetText(System.Windows.TextDataFormat format)
1,System.Windows,Clipboard,IsCurrent,public static bool IsCurrent(System.Windows.IDataObject data)
1,System.Windows,Clipboard,SetAudio,public static void SetAudio(byte[] audioBytes)
1,System.Windows,Clipboard,SetAudio,public static void SetAudio(System.IO.Stream audioStream)
1,System.Windows,Clipboard,SetData,"public static void SetData(string format, object data)"
1,System.Windows,Clipboard,SetDataAsJson,"public static void SetDataAsJson<T>(string format, T data)"
1,System.Windows,Clipboard,SetImage,public static void SetImage(System.Windows.Media.Imaging.BitmapSource image)
1,System.Windows,Clipboard,SetText,"public static void SetText(string text, System.Windows.TextDataFormat format)"
1,System.Windows,Clipboard,TryGetData,"[CLSCompliant(false)] public static bool TryGetData<T>(string format, System.Func<System.Reflection.Metadata.TypeName, System.Type?> resolver, out T data)"
1,System.Windows,Clipboard,TryGetData,"public static bool TryGetData<T>(string format, out T data)"
1,System.Windows,Condition,ReceiveMarkupExtension,"public static void ReceiveMarkupExtension(object targetObject, System.Windows.Markup.XamlSetMarkupExtensionEventArgs eventArgs)"
1,System.Windows,Condition,ReceiveTypeConverter,"public static void ReceiveTypeConverter(object targetObject, System.Windows.Markup.XamlSetTypeConverterEventArgs eventArgs)"
1,System.Windows,ContentElement,AddHandler,"public void AddHandler(System.Windows.RoutedEvent routedEvent, System.Delegate handler)"
1,System.Windows,ContentElement,AddHandler,"public void AddHandler(System.Windows.RoutedEvent routedEvent, System.Delegate handler, bool handledEventsToo)"
1,System.Windows,ContentElement,AddToEventRoute,"public void AddToEventRoute(System.Windows.EventRoute route, System.Windows.RoutedEventArgs e)"
1,System.Windows,ContentElement,ApplyAnimationClock,"public void ApplyAnimationClock(System.Windows.DependencyProperty dp, System.Windows.Media.Animation.AnimationClock clock)"
1,System.Windows,ContentElement,ApplyAnimationClock,"public void ApplyAnimationClock(System.Windows.DependencyProperty dp, System.Windows.Media.Animation.AnimationClock clock, System.Windows.Media.Animation.HandoffBehavior handoffBehavior)"
1,System.Windows,ContentElement,BeginAnimation,"public void BeginAnimation(System.Windows.DependencyProperty dp, System.Windows.Media.Animation.AnimationTimeline animation)"
1,System.Windows,ContentElement,BeginAnimation,"public void BeginAnimation(System.Windows.DependencyProperty dp, System.Windows.Media.Animation.AnimationTimeline animation, System.Windows.Media.Animation.HandoffBehavior handoffBehavior)"
1,System.Windows,ContentElement,CaptureMouse,public bool CaptureMouse()
1,System.Windows,ContentElement,CaptureStylus,public bool CaptureStylus()
1,System.Windows,ContentElement,CaptureTouch,public bool CaptureTouch(System.Windows.Input.TouchDevice touchDevice)
1,System.Windows,ContentElement,Focus,public bool Focus()
1,System.Windows,ContentElement,GetAnimationBaseValue,public object GetAnimationBaseValue(System.Windows.DependencyProperty dp)
1,System.Windows,ContentElement,GetUIParentCore,protected internal virtual System.Windows.DependencyObject GetUIParentCore()
1,System.Windows,ContentElement,MoveFocus,public virtual bool MoveFocus(System.Windows.Input.TraversalRequest request)
1,System.Windows,ContentElement,OnCreateAutomationPeer,protected virtual System.Windows.Automation.Peers.AutomationPeer OnCreateAutomationPeer()
1,System.Windows,ContentElement,OnDragEnter,protected internal virtual void OnDragEnter(System.Windows.DragEventArgs e)
1,System.Windows,ContentElement,OnDragLeave,protected internal virtual void OnDragLeave(System.Windows.DragEventArgs e)
1,System.Windows,ContentElement,OnDragOver,protected internal virtual void OnDragOver(System.Windows.DragEventArgs e)
1,System.Windows,ContentElement,OnDrop,protected internal virtual void OnDrop(System.Windows.DragEventArgs e)
1,System.Windows,ContentElement,OnGiveFeedback,protected internal virtual void OnGiveFeedback(System.Windows.GiveFeedbackEventArgs e)
1,System.Windows,ContentElement,OnGotFocus,protected virtual void OnGotFocus(System.Windows.RoutedEventArgs e)
1,System.Windows,ContentElement,OnGotKeyboardFocus,protected internal virtual void OnGotKeyboardFocus(System.Windows.Input.KeyboardFocusChangedEventArgs e)
1,System.Windows,ContentElement,OnGotMouseCapture,protected internal virtual void OnGotMouseCapture(System.Windows.Input.MouseEventArgs e)
1,System.Windows,ContentElement,OnGotStylusCapture,protected internal virtual void OnGotStylusCapture(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnGotTouchCapture,protected internal virtual void OnGotTouchCapture(System.Windows.Input.TouchEventArgs e)
1,System.Windows,ContentElement,OnIsKeyboardFocusWithinChanged,protected virtual void OnIsKeyboardFocusWithinChanged(System.Windows.DependencyPropertyChangedEventArgs e)
1,System.Windows,ContentElement,OnIsKeyboardFocusedChanged,protected virtual void OnIsKeyboardFocusedChanged(System.Windows.DependencyPropertyChangedEventArgs e)
1,System.Windows,ContentElement,OnIsMouseCaptureWithinChanged,protected virtual void OnIsMouseCaptureWithinChanged(System.Windows.DependencyPropertyChangedEventArgs e)
1,System.Windows,ContentElement,OnIsMouseCapturedChanged,protected virtual void OnIsMouseCapturedChanged(System.Windows.DependencyPropertyChangedEventArgs e)
1,System.Windows,ContentElement,OnIsMouseDirectlyOverChanged,protected virtual void OnIsMouseDirectlyOverChanged(System.Windows.DependencyPropertyChangedEventArgs e)
1,System.Windows,ContentElement,OnIsStylusCaptureWithinChanged,protected virtual void OnIsStylusCaptureWithinChanged(System.Windows.DependencyPropertyChangedEventArgs e)
1,System.Windows,ContentElement,OnIsStylusCapturedChanged,protected virtual void OnIsStylusCapturedChanged(System.Windows.DependencyPropertyChangedEventArgs e)
1,System.Windows,ContentElement,OnIsStylusDirectlyOverChanged,protected virtual void OnIsStylusDirectlyOverChanged(System.Windows.DependencyPropertyChangedEventArgs e)
1,System.Windows,ContentElement,OnKeyDown,protected internal virtual void OnKeyDown(System.Windows.Input.KeyEventArgs e)
1,System.Windows,ContentElement,OnKeyUp,protected internal virtual void OnKeyUp(System.Windows.Input.KeyEventArgs e)
1,System.Windows,ContentElement,OnLostFocus,protected virtual void OnLostFocus(System.Windows.RoutedEventArgs e)
1,System.Windows,ContentElement,OnLostKeyboardFocus,protected internal virtual void OnLostKeyboardFocus(System.Windows.Input.KeyboardFocusChangedEventArgs e)
1,System.Windows,ContentElement,OnLostMouseCapture,protected internal virtual void OnLostMouseCapture(System.Windows.Input.MouseEventArgs e)
1,System.Windows,ContentElement,OnLostStylusCapture,protected internal virtual void OnLostStylusCapture(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnLostTouchCapture,protected internal virtual void OnLostTouchCapture(System.Windows.Input.TouchEventArgs e)
1,System.Windows,ContentElement,OnMouseDown,protected internal virtual void OnMouseDown(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnMouseEnter,protected internal virtual void OnMouseEnter(System.Windows.Input.MouseEventArgs e)
1,System.Windows,ContentElement,OnMouseLeave,protected internal virtual void OnMouseLeave(System.Windows.Input.MouseEventArgs e)
1,System.Windows,ContentElement,OnMouseLeftButtonDown,protected internal virtual void OnMouseLeftButtonDown(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnMouseLeftButtonUp,protected internal virtual void OnMouseLeftButtonUp(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnMouseMove,protected internal virtual void OnMouseMove(System.Windows.Input.MouseEventArgs e)
1,System.Windows,ContentElement,OnMouseRightButtonDown,protected internal virtual void OnMouseRightButtonDown(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnMouseRightButtonUp,protected internal virtual void OnMouseRightButtonUp(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnMouseUp,protected internal virtual void OnMouseUp(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnMouseWheel,protected internal virtual void OnMouseWheel(System.Windows.Input.MouseWheelEventArgs e)
1,System.Windows,ContentElement,OnPreviewDragEnter,protected internal virtual void OnPreviewDragEnter(System.Windows.DragEventArgs e)
1,System.Windows,ContentElement,OnPreviewDragLeave,protected internal virtual void OnPreviewDragLeave(System.Windows.DragEventArgs e)
1,System.Windows,ContentElement,OnPreviewDragOver,protected internal virtual void OnPreviewDragOver(System.Windows.DragEventArgs e)
1,System.Windows,ContentElement,OnPreviewDrop,protected internal virtual void OnPreviewDrop(System.Windows.DragEventArgs e)
1,System.Windows,ContentElement,OnPreviewGiveFeedback,protected internal virtual void OnPreviewGiveFeedback(System.Windows.GiveFeedbackEventArgs e)
1,System.Windows,ContentElement,OnPreviewGotKeyboardFocus,protected internal virtual void OnPreviewGotKeyboardFocus(System.Windows.Input.KeyboardFocusChangedEventArgs e)
1,System.Windows,ContentElement,OnPreviewKeyDown,protected internal virtual void OnPreviewKeyDown(System.Windows.Input.KeyEventArgs e)
1,System.Windows,ContentElement,OnPreviewKeyUp,protected internal virtual void OnPreviewKeyUp(System.Windows.Input.KeyEventArgs e)
1,System.Windows,ContentElement,OnPreviewLostKeyboardFocus,protected internal virtual void OnPreviewLostKeyboardFocus(System.Windows.Input.KeyboardFocusChangedEventArgs e)
1,System.Windows,ContentElement,OnPreviewMouseDown,protected internal virtual void OnPreviewMouseDown(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnPreviewMouseLeftButtonDown,protected internal virtual void OnPreviewMouseLeftButtonDown(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnPreviewMouseLeftButtonUp,protected internal virtual void OnPreviewMouseLeftButtonUp(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnPreviewMouseMove,protected internal virtual void OnPreviewMouseMove(System.Windows.Input.MouseEventArgs e)
1,System.Windows,ContentElement,OnPreviewMouseRightButtonDown,protected internal virtual void OnPreviewMouseRightButtonDown(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnPreviewMouseRightButtonUp,protected internal virtual void OnPreviewMouseRightButtonUp(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnPreviewMouseUp,protected internal virtual void OnPreviewMouseUp(System.Windows.Input.MouseButtonEventArgs e)
1,System.Windows,ContentElement,OnPreviewMouseWheel,protected internal virtual void OnPreviewMouseWheel(System.Windows.Input.MouseWheelEventArgs e)
1,System.Windows,ContentElement,OnPreviewQueryContinueDrag,protected internal virtual void OnPreviewQueryContinueDrag(System.Windows.QueryContinueDragEventArgs e)
1,System.Windows,ContentElement,OnPreviewStylusButtonDown,protected internal virtual void OnPreviewStylusButtonDown(System.Windows.Input.StylusButtonEventArgs e)
1,System.Windows,ContentElement,OnPreviewStylusButtonUp,protected internal virtual void OnPreviewStylusButtonUp(System.Windows.Input.StylusButtonEventArgs e)
1,System.Windows,ContentElement,OnPreviewStylusDown,protected internal virtual void OnPreviewStylusDown(System.Windows.Input.StylusDownEventArgs e)
1,System.Windows,ContentElement,OnPreviewStylusInAirMove,protected internal virtual void OnPreviewStylusInAirMove(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnPreviewStylusInRange,protected internal virtual void OnPreviewStylusInRange(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnPreviewStylusMove,protected internal virtual void OnPreviewStylusMove(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnPreviewStylusOutOfRange,protected internal virtual void OnPreviewStylusOutOfRange(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnPreviewStylusSystemGesture,protected internal virtual void OnPreviewStylusSystemGesture(System.Windows.Input.StylusSystemGestureEventArgs e)
1,System.Windows,ContentElement,OnPreviewStylusUp,protected internal virtual void OnPreviewStylusUp(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnPreviewTextInput,protected internal virtual void OnPreviewTextInput(System.Windows.Input.TextCompositionEventArgs e)
1,System.Windows,ContentElement,OnPreviewTouchDown,protected internal virtual void OnPreviewTouchDown(System.Windows.Input.TouchEventArgs e)
1,System.Windows,ContentElement,OnPreviewTouchMove,protected internal virtual void OnPreviewTouchMove(System.Windows.Input.TouchEventArgs e)
1,System.Windows,ContentElement,OnPreviewTouchUp,protected internal virtual void OnPreviewTouchUp(System.Windows.Input.TouchEventArgs e)
1,System.Windows,ContentElement,OnQueryContinueDrag,protected internal virtual void OnQueryContinueDrag(System.Windows.QueryContinueDragEventArgs e)
1,System.Windows,ContentElement,OnQueryCursor,protected internal virtual void OnQueryCursor(System.Windows.Input.QueryCursorEventArgs e)
1,System.Windows,ContentElement,OnStylusButtonDown,protected internal virtual void OnStylusButtonDown(System.Windows.Input.StylusButtonEventArgs e)
1,System.Windows,ContentElement,OnStylusButtonUp,protected internal virtual void OnStylusButtonUp(System.Windows.Input.StylusButtonEventArgs e)
1,System.Windows,ContentElement,OnStylusDown,protected internal virtual void OnStylusDown(System.Windows.Input.StylusDownEventArgs e)
1,System.Windows,ContentElement,OnStylusEnter,protected internal virtual void OnStylusEnter(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnStylusInAirMove,protected internal virtual void OnStylusInAirMove(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnStylusInRange,protected internal virtual void OnStylusInRange(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnStylusLeave,protected internal virtual void OnStylusLeave(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnStylusMove,protected internal virtual void OnStylusMove(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnStylusOutOfRange,protected internal virtual void OnStylusOutOfRange(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnStylusSystemGesture,protected internal virtual void OnStylusSystemGesture(System.Windows.Input.StylusSystemGestureEventArgs e)
1,System.Windows,ContentElement,OnStylusUp,protected internal virtual void OnStylusUp(System.Windows.Input.StylusEventArgs e)
1,System.Windows,ContentElement,OnTextInput,protected internal virtual void OnTextInput(System.Windows.Input.TextCompositionEventArgs e)
1,System.Windows,ContentElement,OnTouchDown,protected internal virtual void OnTouchDown(System.Windows.Input.TouchEventArgs e)
1,System.Windows,ContentElement,OnTouchEnter,protected internal virtual void OnTouchEnter(System.Windows.Input.TouchEventArgs e)
1,System.Windows,ContentElement,OnTouchLeave,protected internal virtual void OnTouchLeave(System.Windows.Input.TouchEventArgs e)
1,System.Windows,ContentElement,OnTouchMove,protected internal virtual void OnTouchMove(System.Windows.Input.TouchEventArgs e)
1,System.Windows,ContentElement,OnTouchUp,protected internal virtual void OnTouchUp(System.Windows.Input.TouchEventArgs e)
1,System.Windows,ContentElement,PredictFocus,public virtual System.Windows.DependencyObject PredictFocus(System.Windows.Input.FocusNavigationDirection direction)
1,System.Windows,ContentElement,RaiseEvent,public void RaiseEvent(System.Windows.RoutedEventArgs e)
1,System.Windows,ContentElement,ReleaseAllTouchCaptures,public void ReleaseAllTouchCaptures()
1,System.Windows,ContentElement,ReleaseMouseCapture,public void ReleaseMouseCapture()
1,System.Windows,ContentElement,ReleaseStylusCapture,public void ReleaseStylusCapture()
1,System.Windows,ContentElement,ReleaseTouchCapture,public bool ReleaseTouchCapture(System.Windows.Input.TouchDevice touchDevice)
1,System.Windows,ContentElement,RemoveHandler,"public void RemoveHandler(System.Windows.RoutedEvent routedEvent, System.Delegate handler)"
1,System.Windows,ContentElement,ShouldSerializeCommandBindings,public bool ShouldSerializeCommandBindings()
1,System.Windows,ContentElement,ShouldSerializeInputBindings,public bool ShouldSerializeInputBindings()
1,System.Windows,CornerRadiusConverter,CanConvertFrom,"public override bool CanConvertFrom(System.ComponentModel.ITypeDescriptorContext typeDescriptorContext, System.Type sourceType)"
1,System.Windows,CornerRadiusConverter,CanConvertTo,"public override bool CanConvertTo(System.ComponentModel.ITypeDescriptorContext typeDescriptorContext, System.Type destinationType)"
1,System.Windows,CornerRadiusConverter,ConvertFrom,"public override object ConvertFrom(System.ComponentModel.ITypeDescriptorContext typeDescriptorContext, System.Globalization.CultureInfo cultureInfo, object source)"
1,System.Windows,CornerRadiusConverter,ConvertTo,"public override object ConvertTo(System.ComponentModel.ITypeDescriptorContext typeDescriptorContext, System.Globalization.CultureInfo cultureInfo, object value, System.Type destinationType)"
1,System.Windows,DataFormats,GetDataFormat,public static System.Windows.DataFormat GetDataFormat(int id)
1,System.Windows,DataFormats,GetDataFormat,public static System.Windows.DataFormat GetDataFormat(string format)
1,System.Windows,DataObject,AddCopyingHandler,"public static void AddCopyingHandler(System.Windows.DependencyObject element, System.Windows.DataObjectCopyingEventHandler handler)"
1,System.Windows,DataObject,AddPastingHandler,"public static void AddPastingHandler(System.Windows.DependencyObject element, System.Windows.DataObjectPastingEventHandler handler)"
1,System.Windows,DataObject,AddSettingDataHandler,"public static void AddSettingDataHandler(System.Windows.DependencyObject element, System.Windows.DataObjectSettingDataEventHandler handler)"
1,System.Windows,DataObject,ContainsAudio,public bool ContainsAudio()
1,System.Windows,DataObject,ContainsImage,public bool ContainsImage()
1,System.Windows,DataObject,ContainsText,public bool ContainsText(System.Windows.TextDataFormat format)
1,System.Windows,DataObject,GetAudioStream,public System.IO.Stream GetAudioStream()
1,System.Windows,DataObject,GetImage,public System.Windows.Media.Imaging.BitmapSource GetImage()
1,System.Windows,DataObject,GetText,public string GetText(System.Windows.TextDataFormat format)
1,System.Windows,DataObject,RemoveCopyingHandler,"public static void RemoveCopyingHandler(System.Windows.DependencyObject element, System.Windows.DataObjectCopyingEventHandler handler)"
1,System.Windows,DataObject,RemovePastingHandler,"public static void RemovePastingHandler(System.Windows.DependencyObject element, System.Windows.DataObjectPastingEventHandler handler)"
1,System.Windows,DataObject,RemoveSettingDataHandler,"public static void RemoveSettingDataHandler(System.Windows.DependencyObject element, System.Windows.DataObjectSettingDataEventHandler handler)"
1,System.Windows,DataObject,SetAudio,public void SetAudio(byte[] audioBytes)
1,System.Windows,DataObject,SetAudio,public void SetAudio(System.IO.Stream audioStream)
1,System.Windows,DataObject,SetDataAsJson,public void SetDataAsJson<T>(T data)
1,System.Windows,DataObject,SetDataAsJson,"public void SetDataAsJson<T>(string format, T data)"
1,System.Windows,DataObject,SetImage,public void SetImage(System.Windows.Media.Imaging.BitmapSource image)
1,System.Windows,DataObject,SetText,"public void SetText(string textData, System.Windows.TextDataFormat format)"
1,System.Windows,DataObject,TryGetData,public bool TryGetData<T>(out T data)
1,System.Windows,DataObject,TryGetData,"public bool TryGetData<T>(string format, out T data)"
1,System.Windows,DataObject,TryGetData,"public bool TryGetData<T>(string format, bool autoConvert, out T data)"
1,System.Windows,DataObject,TryGetData,"[System.CLSCompliant(false)] public bool TryGetData<T>(string format, System.Func<System.Reflection.Metadata.TypeName, System.Type?> resolver, bool autoConvert, out T data)"
1,System.Windows,DataTemplate,ValidateTemplatedParent,protected override void ValidateTemplatedParent(System.Windows.FrameworkElement templatedParent)
1,System.Windows,DataTrigger,ReceiveMarkupExtension,"public static void ReceiveMarkupExtension(object targetObject, System.Windows.Markup.XamlSetMarkupExtensionEventArgs eventArgs)"
1,System.Windows,DependencyObject,ClearValue,public void ClearValue(System.Windows.DependencyPropertyKey key)
1,System.Windows,DependencyObject,GetLocalValueEnumerator,public System.Windows.LocalValueEnumerator GetLocalValueEnumerator()
1,System.Windows,DependencyObject,InvalidateProperty,public void InvalidateProperty(System.Windows.DependencyProperty dp)
1,System.Windows,DependencyObject,SetValue,"public void SetValue(System.Windows.DependencyPropertyKey key, object value)"
1,System.Windows,DependencyObject,ShouldSerializeProperty,protected internal virtual bool ShouldSerializeProperty(System.Windows.DependencyProperty dp)
1,System.Windows,DependencyProperty,GetMetadata,public System.Windows.PropertyMetadata GetMetadata(System.Windows.DependencyObject dependencyObject)
1,System.Windows,DependencyProperty,GetMetadata,public System.Windows.PropertyMetadata GetMetadata(System.Windows.DependencyObjectType dependencyObjectType)
1,System.Windows,DependencyProperty,OverrideMetadata,"public void OverrideMetadata(System.Type forType, System.Windows.PropertyMetadata typeMetadata, System.Windows.DependencyPropertyKey key)"
1,System.Windows,DependencyProperty,RegisterAttachedReadOnly,"public static System.Windows.DependencyPropertyKey RegisterAttachedReadOnly(string name, System.Type propertyType, System.Type ownerType, System.Windows.PropertyMetadata defaultMetadata)"
1,System.Windows,DependencyProperty,RegisterAttachedReadOnly,"public static System.Windows.DependencyPropertyKey RegisterAttachedReadOnly(string name, System.Type propertyType, System.Type ownerType, System.Windows.PropertyMetadata defaultMetadata, System.Windows.ValidateValueCallback validateValueCallback)"
1,System.Windows,DependencyPropertyChangedEventArgs,Equals,public bool Equals(System.Windows.DependencyPropertyChangedEventArgs args)
1,System.Windows,DependencyPropertyChangedEventArgs,op_Equality,"public static bool operator ==(System.Windows.DependencyPropertyChangedEventArgs left, System.Windows.DependencyPropertyChangedEventArgs right)"
1,System.Windows,DependencyPropertyChangedEventArgs,op_Inequality,"public static bool operator !=(System.Windows.DependencyPropertyChangedEventArgs left, System.Windows.DependencyPropertyChangedEventArgs right)"
1,System.Windows,DependencyPropertyHelper,IsTemplatedValueDynamic,"public static bool IsTemplatedValueDynamic(System.Windows.DependencyObject elementInTemplate, System.Windows.DependencyProperty dependencyProperty)"
1,System.Windows,DependencyPropertyKey,OverrideMetadata,"public void OverrideMetadata(System.Type forType, System.Windows.PropertyMetadata typeMetadata)"
1,System.Windows,DragDrop,AddPreviewGiveFeedbackHandler,"public static void AddPreviewGiveFeedbackHandler(System.Windows.DependencyObject element, System.Windows.GiveFeedbackEventHandler handler)"
1,System.Windows,DragDrop,AddPreviewQueryContinueDragHandler,"public static void AddPreviewQueryContinueDragHandler(System.Windows.DependencyObject element, System.Windows.QueryContinueDragEventHandler handler)"
1,System.Windows,DragDrop,RemovePreviewGiveFeedbackHandler,"public static void RemovePreviewGiveFeedbackHandler(System.Windows.DependencyObject element, System.Windows.GiveFeedbackEventHandler handler)"
1,System.Windows,DragDrop,RemovePreviewQueryContinueDragHandler,"public static void RemovePreviewQueryContinueDragHandler(System.Windows.DependencyObject element, System.Windows.QueryContinueDragEventHandler handler)"
1,System.Windows,Duration,Add,public System.Windows.Duration Add(System.Windows.Duration duration)
1,System.Windows,Duration,Compare,"public static int Compare(System.Windows.Duration t1, System.Windows.Duration t2)"
1,System.Windows,Duration,Equals,"public static bool Equals(System.Windows.Duration t1, System.Windows.Duration t2)"
1,System.Windows,Duration,Plus,public static System.Windows.Duration Plus(System.Windows.Duration duration)
1,System.Windows,Duration,Subtract,public System.Windows.Duration Subtract(System.Windows.Duration duration)
1,System.Windows,Duration,ToString,public override string ToString()
1,System.Windows,Duration,operator +,"public static System.Windows.Duration operator +(System.Windows.Duration t1, System.Windows.Duration t2)"
1,System.Windows,Duration,operator + (unary),public static System.Windows.Duration operator +(System.Windows.Duration duration)
1,System.Windows,Duration,operator -,"public static System.Windows.Duration operator -(System.Windows.Duration t1, System.Windows.Duration t2)"
1,System.Windows,Duration,operator <,"public static bool operator <(System.Windows.Duration t1, System.Windows.Duration t2)"
1,System.Windows,Duration,operator <=,"public static bool operator <=(System.Windows.Duration t1, System.Windows.Duration t2)"
1,System.Windows,Duration,operator >,"public static bool operator >(System.Windows.Duration t1, System.Windows.Duration t2)"
1,System.Windows,Duration,operator >=,"public static bool operator >=(System.Windows.Duration t1, System.Windows.Duration t2)"
1,System.Windows,EventManager,GetRoutedEvents,public static System.Windows.RoutedEvent[] GetRoutedEvents()
1,System.Windows,EventRoute,PeekBranchNode,[System.ComponentModel.EditorBrowsable(Advanced)] public object PeekBranchNode()
1,System.Windows,EventRoute,PeekBranchSource,[System.ComponentModel.EditorBrowsable(Advanced)] public object PeekBranchSource()
1,System.Windows,EventRoute,PopBranchNode,[System.ComponentModel.EditorBrowsable(Advanced)] public object PopBranchNode()
1,System.Windows,EventRoute,PushBranchNode,"[System.ComponentModel.EditorBrowsable(Advanced)] public void PushBranchNode(object node, object source)"
1,System.Windows,EventTrigger,AddChild,protected virtual void AddChild(object value)
1,System.Windows,EventTrigger,AddText,protected virtual void AddText(string text)
1,System.Windows,EventTrigger,ShouldSerializeActions,public bool ShouldSerializeActions()
1,System.Windows,FrameworkContentElement,AddLogicalChild,protected internal void AddLogicalChild(object child)
1,System.Windows,FrameworkContentElement,BeginInit,public virtual void BeginInit()
1,System.Windows,FrameworkContentElement,BeginStoryboard,public void BeginStoryboard(System.Windows.Media.Animation.Storyboard storyboard)
1,System.Windows,FrameworkContentElement,BeginStoryboard,"public void BeginStoryboard(System.Windows.Media.Animation.Storyboard storyboard, System.Windows.Media.Animation.HandoffBehavior handoffBehavior)"
1,System.Windows,FrameworkContentElement,BeginStoryboard,"public void BeginStoryboard(System.Windows.Media.Animation.Storyboard storyboard, System.Windows.Media.Animation.HandoffBehavior handoffBehavior, bool isControllable)"
1,System.Windows,FrameworkContentElement,BringIntoView,public void BringIntoView()
1,System.Windows,FrameworkContentElement,EndInit,public virtual void EndInit()
1,System.Windows,FrameworkContentElement,FindName,public object FindName(string name)
1,System.Windows,FrameworkContentElement,FindResource,public object FindResource(object resourceKey)
1,System.Windows,FrameworkContentElement,GetUIParentCore,protected internal override System.Windows.DependencyObject GetUIParentCore()
1,System.Windows,FrameworkContentElement,MoveFocus,public sealed override bool MoveFocus(System.Windows.Input.TraversalRequest request)
1,System.Windows,FrameworkContentElement,OnContextMenuClosing,protected virtual void OnContextMenuClosing(System.Windows.Controls.ContextMenuEventArgs e)
1,System.Windows,FrameworkContentElement,OnContextMenuOpening,protected virtual void OnContextMenuOpening(System.Windows.Controls.ContextMenuEventArgs e)
1,System.Windows,FrameworkContentElement,OnGotFocus,protected override void OnGotFocus(System.Windows.RoutedEventArgs e)
